d       s       a       m_i   
878     13      2612    1 3 3 11 5 25 11 45 505 687 1301 565 3371 
879     13      2619    1 1 1 3 25 41 27 247 21 731 619 1711 5415 
880     13      2621    1 1 1 9 31 11 93 207 97 619 1437 251 1599 
881     13      2627    1 3 7 7 25 15 117 117 217 497 1073 1079 7971 
882     13      2633    1 1 5 11 21 5 87 85 123 27 395 3045 6633 
883     13      2636    1 3 5 15 1 21 65 119 193 393 175 1223 855 
884     13      2642    1 1 7 13 15 9 89 165 393 41 141 619 7555 
885     13      2654    1 1 5 11 5 5 119 67 255 969 351 77 417 
886     13      2660    1 3 7 15 17 11 79 215 217 613 241 3071 2055 
887     13      2669    1 3 7 1 9 3 117 241 401 397 675 1035 2747 
888     13      2675    1 3 7 7 11 61 125 97 243 967 541 19 3723 
889     13      2684    1 3 1 1 17 3 107 191 1 471 337 3369 867 
890     13      2694    1 3 5 3 9 1 87 229 205 815 749 1257 4607 
891     13      2703    1 3 5 7 25 33 7 29 145 529 1495 69 7751 
892     13      2706    1 3 3 1 21 31 57 151 509 985 1017 3947 3683 
893     13      2712    1 3 3 9 21 63 45 51 339 665 577 987 7411 
894     13      2715    1 3 5 11 27 13 87 25 167 449 1863 2259 3227 
895     13      2722    1 1 7 15 13 47 15 229 503 369 1141 3137 1963 
896     13      2727    1 3 7 13 9 39 29 5 283 567 799 745 4785 
897     13      2734    1 3 3 13 23 29 49 165 17 505 1091 777 6177 
898     13      2742    1 3 1 9 5 17 27 149 55 143 1595 2255 2399 
899     13      2745    1 1 5 15 15 43 107 249 65 419 863 2841 2967 
900     13      2751    1 3 3 15 3 3 83 103 211 263 1427 4021 2875 
901     13      2766    1 3 7 3 17 17 41 121 337 335 385 3893 8105 
902     13      2768    1 1 3 15 11 13 101 227 59 497 657 3761 6655 
903     13      2780    1 3 7 9 27 5 49 177 247 145 687 3633 1111 
904     13      2790    1 3 3 13 31 37 51 231 309 483 867 779 167 
905     13      2794    1 3 1 13 13 3 81 71 57 75 1075 1155 495 
906     13      2796    1 3 7 5 29 53 25 255 509 563 1299 911 3383 
907     13      2801    1 3 5 3 17 17 9 79 205 55 287 365 6101 
908     13      2804    1 3 7 15 7 63 105 55 73 107 1963 2025 4955 
909     13      2807    1 3 5 15 1 43 25 209 9 729 1489 1445 8095 
910     13      2816    1 3 5 9 15 1 11 169 373 729 411 3889 3455 
911     13      2821    1 3 7 5 29 19 51 199 373 149 955 2735 1649 
912     13      2831    1 3 3 15 31 9 23 109 345 765 1907 1685 3343 
913     13      2834    1 3 7 9 5 37 91 135 113 25 1349 2673 5521 
914     13      2839    1 1 7 11 13 49 9 51 487 705 5 2909 1965 
915     13      2845    1 3 5 13 31 29 81 185 283 407 17 2023 3137 
916     13      2852    1 3 7 3 1 53 103 243 473 173 611 1317 4073 
917     13      2856    1 1 1 3 7 51 19 11 481 513 449 2027 635 
918     13      2861    1 3 5 11 13 57 115 181 351 903 1393 859 2875 
919     13      2873    1 3 3 11 15 35 9 133 23 505 611 2409 7601 
920     13      2874    1 1 1 5 5 41 39 41 111 681 371 263 5159 
921     13      2888    1 1 5 13 11 29 105 87 433 239 671 223 6539 
922     13      2893    1 1 5 1 15 39 101 81 231 969 1513 2405 4557 
923     13      2894    1 1 7 1 19 41 27 147 191 933 981 3193 1489 
924     13      2902    1 1 3 1 25 31 43 47 25 629 589 1411 1091 
925     13      2917    1 3 7 1 11 39 15 127 121 235 293 2047 6651 
926     13      2921    1 3 3 13 1 49 25 155 15 47 1697 2651 7999 
927     13      2922    1 1 7 11 7 37 39 219 39 503 831 1271 7785 
928     13      2929    1 3 1 3 21 21 127 75 27 353 757 811 5817 
929     13      2935    1 3 5 15 29 1 33 225 475 747 589 2485 1333 
930     13      2946    1 3 1 7 17 57 35 207 417 451 427 1817 1089 
931     13      2951    1 1 7 1 3 5 7 251 337 503 1135 625 7625 
932     13      2957    1 3 7 7 25 31 89 101 329 815 2001 3881 5745 
933     13      2960    1 1 5 9 1 37 9 251 1 167 1799 2621 6115 
934     13      2966    1 3 1 5 7 47 65 169 133 785 9 2903 5865 
935     13      2972    1 1 7 15 29 43 81 21 509 983 1221 2509 2795 
936     13      2976    1 1 3 13 1 17 3 245 285 671 1677 3453 4419 
937     13      2979    1 1 3 3 11 35 9 245 39 945 1433 201 2457 
938     13      2985    1 3 3 1 23 25 17 201 169 803 915 1649 2707 
939     13      3000    1 3 5 15 5 61 17 231 305 589 939 3749 6883 
940     13      3003    1 3 1 9 7 63 123 9 153 89 239 95 6157 
941     13      3013    1 1 7 3 23 19 75 155 501 457 1809 3519 7121 
942     13      3018    1 3 1 7 13 1 87 209 339 577 801 919 4475 
943     13      3020    1 3 1 1 19 25 13 39 399 161 1755 3459 6875 
944     13      3025    1 1 7 13 25 49 127 101 121 651 1371 425 5721 
945     13      3042    1 1 1 1 27 35 3 15 419 493 377 3201 285 
946     13      3047    1 3 3 5 29 1 111 191 143 681 1583 3667 7595 
947     13      3048    1 1 3 9 19 43 5 221 479 971 1719 67 7433 
948     13      3051    1 3 3 15 3 29 39 225 117 767 1585 2855 2633 
949     13      3054    1 1 1 3 11 21 23 81 83 103 1737 1059 6459 
950     13      3056    1 3 5 3 11 31 39 73 359 403 101 3917 5869 
951     13      3065    1 1 5 3 7 25 17 91 317 143 687 271 5729 
952     13      3073    1 3 5 9 25 29 107 5 9 923 1297 887 3811 
953     13      3074    1 3 1 1 17 47 19 161 317 983 655 3393 2001 
954     13      3083    1 3 1 5 25 23 1 39 473 949 1271 3161 487 
955     13      3086    1 1 7 3 13 11 97 15 95 1009 1779 1017 6377 
956     13      3091    1 3 1 9 23 5 119 55 213 95 449 2569 3593 
957     13      3097    1 1 7 9 19 15 97 233 437 823 247 3485 7061 
958     13      3109    1 1 7 7 3 11 91 69 153 399 1707 511 1659 
959     13      3116    1 1 7 1 3 5 77 121 381 149 1011 2961 5141 
960     13      3124    1 1 7 13 1 33 47 19 483 237 1141 3909 5719 
961     13      3128    1 3 7 5 13 15 41 191 41 707 769 1493 2609 
962     13      3153    1 1 3 15 17 27 107 123 453 743 45 2695 6181 
963     13      3160    1 1 1 7 31 9 17 115 83 381 1335 3633 5465 
964     13      3165    1 3 3 13 19 9 67 37 461 821 1245 3677 4213 
965     13      3172    1 1 1 11 7 15 43 247 433 507 117 915 3475 
966     13      3175    1 1 1 15 3 17 35 75 67 809 1829 3397 1677 
967     13      3184    1 1 5 7 21 11 35 77 233 821 1303 1797 7317 
968     13      3193    1 3 5 5 19 33 79 1 419 611 1203 1507 6457 
969     13      3196    1 3 7 5 1 57 123 137 151 223 1131 3037 5963 
970     13      3200    1 3 3 13 7 43 115 133 305 331 129 2241 229 
971     13      3203    1 3 7 5 3 17 31 57 403 123 1343 2367 1185 
972     13      3205    1 3 3 7 5 5 55 201 45 133 1257 1675 7327 
973     13      3209    1 3 1 11 3 29 121 175 397 237 1361 1359 5879 
974     13      3224    1 1 5 11 15 15 73 1 119 553 803 2211 7233 
975     13      3239    1 1 3 5 29 13 53 203 75 917 339 1219 6909 
976     13      3251    1 3 5 3 29 57 37 243 501 39 1841 791 4007 
977     13      3254    1 1 5 15 1 1 23 3 171 429 1177 3727 513 
978     13      3265    1 3 1 3 9 57 111 73 239 507 399 749 7133 
979     13      3266    1 1 5 9 11 61 35 233 83 421 1859 949 7875 
980     13      3275    1 1 5 13 7 51 15 85 125 495 1769 857 5935 
981     13      3280    1 3 5 13 11 21 117 97 505 895 1195 2627 7149 
982     13      3283    1 3 7 5 13 11 55 7 295 401 1761 71 2441 
983     13      3286    1 1 5 9 29 1 43 233 409 19 97 69 2011 
984     13      3301    1 1 1 9 17 37 119 127 1 241 1619 1195 3181 
985     13      3302    1 1 7 5 9 47 85 23 355 717 149 1167 7487 
986     13      3305    1 1 5 1 17 11 95 111 419 1001 737 1253 7185 
987     13      3319    1 1 1 13 25 45 25 39 317 777 747 1193 319 
988     13      3323    1 3 7 7 25 39 79 181 11 413 1387 2433 77 
989     13      3326    1 3 1 3 27 49 105 175 105 675 293 2037 5907 
990     13      3331    1 1 3 1 17 11 11 193 479 395 917 1915 2127 
991     13      3348    1 1 5 9 27 21 119 185 403 861 1741 3475 8135 
992     13      3351    1 1 5 9 15 31 43 109 373 233 1239 3097 801 
993     13      3358    1 3 1 11 21 63 67 179 257 887 337 2517 5483 
994     13      3368    1 1 5 11 13 5 7 241 185 599 411 2951 1247 
995     13      3374    1 3 3 11 29 61 69 47 289 835 955 4019 6527 
996     13      3376    1 3 5 15 7 35 121 93 503 291 1685 1675 3973 
997     13      3379    1 3 5 11 19 27 37 21 73 133 367 3353 2571 
998     13      3385    1 3 5 5 19 33 61 165 187 645 1289 3041 6793 
999     13      3386    1 1 5 11 3 31 13 107 469 575 173 1575 4889 
1000    13      3396    1 1 1 5 23 53 83 209 345 369 391 113 721 
1001    13      3420    1 1 3 1 31 11 3 141 471 611 347 113 4079 
1002    13      3423    1 1 5 9 5 27 107 179 253 427 1573 165 5811 
1003    13      3430    1 3 3 9 15 35 45 193 263 765 597 2441 3925 
1004    13      3433    1 3 3 7 15 17 105 229 169 431 2033 1199 2367 
1005    13      3434    1 1 1 5 9 49 77 251 417 3 1805 3023 701 
1006    13      3439    1 1 3 5 3 27 123 177 83 313 485 1831 5511 
1007    13      3442    1 1 3 3 15 19 81 111 145 583 177 2085 275 
1008    13      3444    1 3 1 3 27 11 67 1 101 195 1065 2789 6793 
1009    13      3453    1 3 7 7 27 43 85 111 409 119 1043 1631 239 
1010    13      3464    1 3 1 15 11 55 75 239 297 479 393 41 6343 
1011    13      3477    1 3 3 7 5 1 31 135 45 29 1203 943 1993 
1012    13      3478    1 3 1 5 29 19 81 245 129 285 831 509 3253 
1013    13      3482    1 3 3 3 13 27 103 9 241 783 939 3493 1111 
1014    13      3487    1 3 5 11 27 23 101 151 39 159 1569 63 7645 
1015    13      3497    1 3 3 5 9 61 11 207 201 319 1207 2655 5519 
1016    13      3500    1 1 5 7 11 43 5 37 121 725 725 493 4521 
1017    13      3505    1 1 1 3 13 53 95 229 421 87 1407 2333 5515 
1018    13      3506    1 3 5 1 7 63 111 221 171 971 497 4019 5737 
1019    13      3511    1 3 7 13 31 25 3 95 243 161 651 639 2115 
1020    13      3512    1 1 5 13 23 23 117 105 91 841 757 3573 7809 
1021    13      3515    1 3 1 11 31 7 93 241 339 515 1831 2369 5969 
1022    13      3525    1 1 3 3 1 63 13 15 259 145 1677 3877 1677 
1023    13      3532    1 3 1 7 3 23 87 79 223 813 823 2333 6617 
1024    13      3538    1 3 3 15 13 47 67 209 155 293 1371 313 949 
